age,gender,education,income,perc_ses,sp_ideology,econ_ideology,country,country_code,intervention,belief_cc,policy_support,share_social_media,wept
42,female,13 to 16,10K to 15K,10-20%,74,65,China,CHN,system_justification,46,51,0,4
54,male,0 to 6,25K to 50K,50-60%,34,62,China,CHN,system_justification,38,55,0,3
39,male,7 to 12,10K to 15K,30-40%,44,58,China,CHN,system_justification,54,55,0,4
20,male,0 to 6,50K to 100K,40-50%,49,78,China,CHN,system_justification,60,57,0,4
24,female,13 to 16,25K to 50K,50-60%,54,39,China,CHN,system_justification,60,64,1,5
64,female,7 to 12,50K to 100K,30-40%,58,13,China,CHN,system_justification,53,51,0,4
69,male,13 to 16,25K to 50K,10-20%,33,73,China,CHN,system_justification,41,55,0,3
23,male,7 to 12,25K to 50K,60-70%,50,46,China,CHN,system_justification,41,53,0,5
60,male,13 to 16,15K to 25K,20-30%,49,59,China,CHN,system_justification,55,44,0,3
19,male,13 to 16,10K to 15K,40-50%,47,57,China,CHN,system_justification,43,59,0,5
40,male,0 to 6,less than 10K,40-50%,61,30,China,CHN,system_justification,44,45,0,2
45,male,7 to 12,10K to 15K,30-40%,29,49,China,CHN,system_justification,49,53,0,2
27,male,0 to 6,25K to 50K,40-50%,34,27,China,CHN,system_justification,47,37,0,4
42,female,7 to 12,15K to 25K,60-70%,53,15,China,CHN,system_justification,54,44,0,5
18,male,7 to 12,10K to 15K,10-20%,24,61,China,CHN,system_justification,52,47,0,4
21,nonbinary or other,0 to 6,50K to 100K,70-80%,28,69,China,CHN,system_justification,64,58,1,5
41,female,0 to 6,50K to 100K,80-90%,42,43,China,CHN,system_justification,59,58,0,5
18,female,13 to 16,less than 10K,30-40%,90,28,China,CHN,scientific_consensus,40,39,0,3
45,female,13 to 16,100K to 150K,30-40%,46,59,China,CHN,scientific_consensus,47,36,0,3
64,male,0 to 6,15K to 25K,60-70%,32,29,China,CHN,scientific_consensus,27,29,0,2
50,female,17 or more,50K to 100K,20-30%,5,31,China,CHN,scientific_consensus,57,47,0,4
45,male,17 or more,50K to 100K,40-50%,75,53,China,CHN,scientific_consensus,46,39,0,2
32,male,13 to 16,15K to 25K,90-100%,54,51,China,CHN,scientific_consensus,44,36,0,4
51,female,13 to 16,10K to 15K,20-30%,38,61,China,CHN,scientific_consensus,47,40,0,2
64,nonbinary or other,0 to 6,150K to 200K,20-30%,42,56,China,CHN,scientific_consensus,45,32,0,3
28,female,13 to 16,15K to 25K,30-40%,61,52,China,CHN,scientific_consensus,42,45,0,3
54,female,7 to 12,10K to 15K,50-60%,60,60,China,CHN,scientific_consensus,43,37,0,2
33,female,7 to 12,15K to 25K,50-60%,34,14,China,CHN,scientific_consensus,43,38,0,3
43,female,7 to 12,10K to 15K,10-20%,72,42,China,CHN,scientific_consensus,35,28,0,3
21,female,13 to 16,50K to 100K,20-30%,52,29,China,CHN,scientific_consensus,51,52,0,4
61,female,7 to 12,15K to 25K,30-40%,35,60,China,CHN,scientific_consensus,37,32,0,3
50,male,13 to 16,10K to 15K,40-50%,22,61,China,CHN,scientific_consensus,42,41,0,2
50,female,13 to 16,15K to 25K,30-40%,51,51,China,CHN,scientific_consensus,48,41,0,3
51,female,13 to 16,25K to 50K,50-60%,74,68,China,CHN,scientific_consensus,41,41,0,3
46,female,13 to 16,25K to 50K,30-40%,52,84,China,CHN,scientific_consensus,43,39,0,3
22,female,17 or more,25K to 50K,20-30%,38,18,China,CHN,scientific_consensus,46,36,0,4
31,female,13 to 16,10K to 15K,60-70%,18,39,China,CHN,scientific_consensus,49,38,0,3
62,male,7 to 12,25K to 50K,50-60%,44,36,China,CHN,scientific_consensus,28,36,0,3
27,female,0 to 6,15K to 25K,10-20%,43,30,China,CHN,scientific_consensus,43,43,0,2
37,female,13 to 16,25K to 50K,60-70%,42,63,China,CHN,scientific_consensus,50,42,0,4
56,male,13 to 16,15K to 25K,30-40%,48,63,China,CHN,scientific_consensus,50,46,0,3
36,female,7 to 12,25K to 50K,60-70%,17,46,China,CHN,scientific_consensus,45,45,0,3
67,male,7 to 12,10K to 15K,10-20%,69,46,China,CHN,scientific_consensus,42,37,0,2
52,male,13 to 16,50K to 100K,60-70%,48,48,China,CHN,scientific_consensus,44,45,0,3
51,female,0 to 6,25K to 50K,10-20%,47,69,China,CHN,scientific_consensus,46,42,0,3
60,male,7 to 12,50K to 100K,10-20%,43,50,China,CHN,scientific_consensus,40,36,0,4
32,male,13 to 16,150K to 200K,30-40%,47,38,China,CHN,scientific_consensus,43,41,0,2
69,female,0 to 6,150K to 200K,30-40%,71,50,China,CHN,scientific_consensus,36,29,0,2
25,female,0 to 6,15K to 25K,70-80%,55,38,China,CHN,scientific_consensus,53,38,0,4
65,female,13 to 16,100K to 150K,20-30%,35,49,China,CHN,scientific_consensus,44,37,1,3
34,male,13 to 16,150K to 200K,50-60%,63,35,China,CHN,scientific_consensus,53,34,0,4
44,male,7 to 12,10K to 15K,0-10%,63,36,China,CHN,scientific_consensus,35,22,0,2
63,female,0 to 6,100K to 150K,60-70%,86,49,China,CHN,scientific_consensus,41,41,0,3
41,female,7 to 12,25K to 50K,40-50%,66,65,China,CHN,scientific_consensus,44,43,0,4
42,male,0 to 6,less than 10K,70-80%,46,48,China,CHN,scientific_consensus,39,39,0,2
56,male,7 to 12,50K to 100K,70-80%,55,64,China,CHN,scientific_consensus,45,38,0,3
21,female,13 to 16,100K to 150K,40-50%,61,63,China,CHN,scientific_consensus,48,51,0,5
28,female,13 to 16,50K to 100K,30-40%,80,36,China,CHN,scientific_consensus,54,51,0,3
34,male,7 to 12,less than 10K,30-40%,46,19,China,CHN,scientific_consensus,35,25,0,3
51,male,13 to 16,25K to 50K,0-10%,53,48,China,CHN,scientific_consensus,41,34,0,2
20,female,0 to 6,10K to 15K,60-70%,52,36,China,CHN,scientific_consensus,45,34,0,3
47,female,0 to 6,100K to 150K,50-60%,33,55,China,CHN,scientific_consensus,45,38,0,3
42,male,0 to 6,25K to 50K,50-60%,47,52,China,CHN,scientific_consensus,36,26,0,3
58,female,13 to 16,less than 10K,90-100%,44,52,China,CHN,scientific_consensus,41,41,0,3
44,female,13 to 16,less than 10K,30-40%,10,22,China,CHN,scientific_consensus,50,49,0,2
68,female,13 to 16,150K to 200K,30-40%,58,57,China,CHN,scientific_consensus,51,28,0,3
31,male,7 to 12,10K to 15K,20-30%,9,54,China,CHN,scientific_consensus,45,46,0,2
31,female,7 to 12,25K to 50K,30-40%,67,66,China,CHN,scientific_consensus,40,41,0,3
58,female,7 to 12,10K to 15K,20-30%,31,71,China,CHN,scientific_consensus,36,33,0,2
19,male,7 to 12,15K to 25K,20-30%,68,49,China,CHN,scientific_consensus,44,35,0,3
59,female,13 to 16,25K to 50K,50-60%,46,100,China,CHN,scientific_consensus,51,41,0,2
66,male,0 to 6,100K to 150K,20-30%,62,74,China,CHN,scientific_consensus,39,29,0,2
20,male,7 to 12,50K to 100K,0-10%,45,53,China,CHN,scientific_consensus,43,39,0,3
55,male,0 to 6,25K to 50K,70-80%,53,55,China,CHN,scientific_consensus,32,31,0,2
66,male,7 to 12,25K to 50K,90-100%,56,61,China,CHN,scientific_consensus,39,28,0,2
64,male,7 to 12,15K to 25K,30-40%,60,33,China,CHN,scientific_consensus,31,21,0,1
31,male,7 to 12,150K to 200K,30-40%,48,65,China,CHN,scientific_consensus,37,43,0,3
34,male,7 to 12,10K to 15K,60-70%,41,31,China,CHN,scientific_consensus,39,41,0,2
54,male,7 to 12,150K to 200K,0-10%,35,59,China,CHN,scientific_consensus,54,29,0,3
65,female,0 to 6,25K to 50K,40-50%,67,67,China,CHN,scientific_consensus,39,33,0,2
52,female,13 to 16,25K to 50K,20-30%,49,42,China,CHN,scientific_consensus,43,46,0,4
28,female,13 to 16,50K to 100K,30-40%,62,66,China,CHN,scientific_consensus,47,50,1,3
40,male,13 to 16,50K to 100K,20-30%,30,48,China,CHN,scientific_consensus,38,35,0,3
46,female,7 to 12,25K to 50K,30-40%,21,43,China,CHN,scientific_consensus,56,45,0,2
64,male,0 to 6,15K to 25K,90-100%,82,52,China,CHN,scientific_consensus,31,30,0,2
66,female,7 to 12,15K to 25K,10-20%,53,55,China,CHN,scientific_consensus,33,37,0,2
40,female,7 to 12,25K to 50K,20-30%,62,59,China,CHN,scientific_consensus,46,34,0,4
48,female,7 to 12,100K to 150K,0-10%,76,50,China,CHN,scientific_consensus,42,39,0,3
67,male,7 to 12,50K to 100K,40-50%,54,51,China,CHN,scientific_consensus,49,40,0,3
39,female,7 to 12,25K to 50K,40-50%,39,65,China,CHN,scientific_consensus,35,38,0,3
61,female,7 to 12,150K to 200K,70-80%,32,53,China,CHN,scientific_consensus,42,40,0,4
62,female,7 to 12,15K to 25K,30-40%,40,65,China,CHN,scientific_consensus,40,46,0,2
25,female,7 to 12,50K to 100K,40-50%,64,51,China,CHN,scientific_consensus,62,44,0,3
41,male,7 to 12,100K to 150K,20-30%,52,43,China,CHN,scientific_consensus,43,40,0,2
32,female,7 to 12,100K to 150K,30-40%,67,57,China,CHN,scientific_consensus,48,45,0,3
56,female,13 to 16,50K to 100K,40-50%,58,55,China,CHN,scientific_consensus,52,53,0,3
61,nonbinary or other,13 to 16,15K to 25K,30-40%,68,52,China,CHN,scientific_consensus,39,34,0,3
45,female,13 to 16,10K to 15K,70-80%,51,51,China,CHN,scientific_consensus,36,42,0,4
31,female,7 to 12,100K to 150K,40-50%,52,51,China,CHN,scientific_consensus,44,47,0,3
20,female,7 to 12,15K to 25K,80-90%,51,53,China,CHN,scientific_consensus,48,41,0,3
58,male,7 to 12,25K to 50K,40-50%,39,72,China,CHN,scientific_consensus,42,38,0,3
69,male,7 to 12,15K to 25K,40-50%,29,75,China,CHN,scientific_consensus,38,38,0,2
38,male,13 to 16,150K to 200K,60-70%,60,65,China,CHN,scientific_consensus,44,40,0,3
46,male,13 to 16,10K to 15K,20-30%,75,40,China,CHN,scientific_consensus,40,36,0,2
63,male,0 to 6,25K to 50K,10-20%,61,37,China,CHN,scientific_consensus,33,34,0,2
21,female,13 to 16,15K to 25K,90-100%,46,57,China,CHN,scientific_consensus,53,53,0,3
40,male,13 to 16,15K to 25K,10-20%,54,62,China,CHN,scientific_consensus,45,31,0,3
21,female,13 to 16,10K to 15K,40-50%,37,61,China,CHN,scientific_consensus,40,42,0,3
40,nonbinary or other,13 to 16,150K to 200K,10-20%,79,48,China,CHN,scientific_consensus,41,39,0,3
22,female,7 to 12,50K to 100K,30-40%,55,67,China,CHN,scientific_consensus,52,42,0,3
42,female,13 to 16,25K to 50K,0-10%,51,23,China,CHN,scientific_consensus,42,44,0,3
67,male,7 to 12,25K to 50K,40-50%,59,43,China,CHN,scientific_consensus,30,39,0,3
24,female,0 to 6,15K to 25K,30-40%,43,40,China,CHN,binding_moral_foundations,41,46,0,3
57,male,7 to 12,50K to 100K,0-10%,36,57,China,CHN,binding_moral_foundations,50,46,0,3
67,female,7 to 12,50K to 100K,70-80%,35,54,China,CHN,binding_moral_foundations,61,43,0,4
21,female,7 to 12,less than 10K,20-30%,29,54,China,CHN,binding_moral_foundations,42,55,0,3
27,male,13 to 16,less than 10K,60-70%,68,62,China,CHN,binding_moral_foundations,60,40,0,3
45,female,7 to 12,25K to 50K,40-50%,42,51,China,CHN,binding_moral_foundations,50,42,0,3
60,male,13 to 16,25K to 50K,10-20%,47,58,China,CHN,binding_moral_foundations,53,38,0,3
54,female,0 to 6,50K to 100K,90-100%,34,63,China,CHN,binding_moral_foundations,51,41,0,3
58,male,7 to 12,10K to 15K,40-50%,54,29,China,CHN,binding_moral_foundations,46,36,0,3
36,male,7 to 12,50K to 100K,40-50%,56,38,China,CHN,binding_moral_foundations,59,39,0,3
67,male,7 to 12,25K to 50K,50-60%,53,42,China,CHN,binding_moral_foundations,44,46,0,2
30,nonbinary or other,13 to 16,15K to 25K,60-70%,73,65,China,CHN,binding_moral_foundations,56,48,1,3
18,male,13 to 16,15K to 25K,70-80%,66,54,China,CHN,binding_moral_foundations,58,44,0,3
25,male,7 to 12,50K to 100K,30-40%,57,61,China,CHN,binding_moral_foundations,44,48,0,3
19,male,0 to 6,50K to 100K,10-20%,79,67,China,CHN,binding_moral_foundations,41,42,0,3
21,female,7 to 12,15K to 25K,50-60%,68,38,China,CHN,binding_moral_foundations,42,54,0,3
32,female,7 to 12,15K to 25K,80-90%,47,47,China,CHN,binding_moral_foundations,56,45,0,5
63,female,7 to 12,25K to 50K,10-20%,50,35,China,CHN,binding_moral_foundations,48,35,0,3
42,male,0 to 6,15K to 25K,50-60%,68,70,China,CHN,binding_moral_foundations,41,40,0,3
38,female,7 to 12,25K to 50K,30-40%,65,39,China,CHN,binding_moral_foundations,48,40,0,3
42,male,13 to 16,15K to 25K,50-60%,45,70,China,CHN,binding_moral_foundations,57,38,0,3
43,female,13 to 16,less than 10K,70-80%,19,100,China,CHN,binding_moral_foundations,69,45,0,4
64,male,13 to 16,15K to 25K,60-70%,62,65,China,CHN,binding_moral_foundations,47,40,0,4
47,female,7 to 12,15K to 25K,60-70%,35,57,China,CHN,binding_moral_foundations,62,41,0,3
54,female,13 to 16,25K to 50K,40-50%,74,43,China,CHN,binding_moral_foundations,44,41,0,4
44,female,7 to 12,50K to 100K,30-40%,52,47,China,CHN,binding_moral_foundations,53,48,0,3
62,male,7 to 12,15K to 25K,50-60%,42,70,China,CHN,binding_moral_foundations,54,37,0,1
31,male,7 to 12,50K to 100K,10-20%,43,52,China,CHN,binding_moral_foundations,47,46,0,3
43,male,13 to 16,less than 10K,30-40%,63,57,China,CHN,binding_moral_foundations,48,31,0,4
49,female,7 to 12,10K to 15K,0-10%,53,28,China,CHN,binding_moral_foundations,56,41,0,2
53,female,7 to 12,100K to 150K,50-60%,45,56,China,CHN,binding_moral_foundations,55,54,0,3
25,male,17 or more,15K to 25K,40-50%,44,54,China,CHN,binding_moral_foundations,58,34,0,3
42,male,0 to 6,more than 200K,30-40%,40,25,China,CHN,binding_moral_foundations,48,35,0,3
25,male,17 or more,25K to 50K,30-40%,45,48,China,CHN,binding_moral_foundations,60,47,0,2
34,male,17 or more,100K to 150K,0-10%,53,50,China,CHN,binding_moral_foundations,54,45,0,4
64,female,13 to 16,less than 10K,20-30%,62,49,China,CHN,binding_moral_foundations,59,38,0,3
36,female,7 to 12,15K to 25K,70-80%,59,52,China,CHN,binding_moral_foundations,58,49,0,3
61,female,7 to 12,15K to 25K,50-60%,45,76,China,CHN,binding_moral_foundations,49,48,0,3
64,female,7 to 12,50K to 100K,60-70%,16,71,China,CHN,binding_moral_foundations,49,57,0,3
27,male,13 to 16,25K to 50K,30-40%,30,49,China,CHN,binding_moral_foundations,51,43,0,3
63,male,13 to 16,more than 200K,10-20%,53,51,China,CHN,binding_moral_foundations,47,36,0,3
34,male,13 to 16,25K to 50K,40-50%,64,52,China,CHN,binding_moral_foundations,54,45,0,3
55,female,0 to 6,25K to 50K,40-50%,55,57,China,CHN,binding_moral_foundations,43,50,0,2
66,nonbinary or other,7 to 12,150K to 200K,50-60%,39,49,China,CHN,binding_moral_foundations,58,46,0,3
55,male,13 to 16,25K to 50K,40-50%,31,37,China,CHN,binding_moral_foundations,48,53,0,3
26,female,0 to 6,25K to 50K,60-70%,46,25,China,CHN,binding_moral_foundations,44,45,0,4
26,male,0 to 6,50K to 100K,30-40%,51,53,China,CHN,binding_moral_foundations,48,45,0,3
38,female,0 to 6,25K to 50K,50-60%,25,61,China,CHN,binding_moral_foundations,51,43,0,3
23,female,7 to 12,10K to 15K,20-30%,60,31,China,CHN,binding_moral_foundations,52,40,0,4
34,male,7 to 12,less than 10K,80-90%,36,52,China,CHN,binding_moral_foundations,54,44,0,4
30,female,0 to 6,25K to 50K,80-90%,45,47,China,CHN,binding_moral_foundations,56,51,0,4
50,male,7 to 12,10K to 15K,0-10%,51,34,China,CHN,binding_moral_foundations,45,28,0,3
42,male,13 to 16,10K to 15K,30-40%,67,65,China,CHN,binding_moral_foundations,35,35,0,3
18,female,0 to 6,15K to 25K,80-90%,60,51,China,CHN,binding_moral_foundations,50,43,0,4
25,male,7 to 12,25K to 50K,40-50%,57,27,China,CHN,binding_moral_foundations,53,27,0,3
66,female,0 to 6,10K to 15K,40-50%,54,66,China,CHN,binding_moral_foundations,45,30,0,3
41,male,13 to 16,15K to 25K,30-40%,25,48,China,CHN,binding_moral_foundations,54,47,0,3
28,female,13 to 16,25K to 50K,30-40%,66,51,China,CHN,binding_moral_foundations,56,45,0,3
65,female,0 to 6,25K to 50K,30-40%,73,58,China,CHN,binding_moral_foundations,39,42,0,3
37,male,13 to 16,25K to 50K,30-40%,30,44,China,CHN,binding_moral_foundations,63,39,0,3
66,female,13 to 16,15K to 25K,80-90%,55,38,China,CHN,binding_moral_foundations,55,40,0,4
69,female,13 to 16,15K to 25K,20-30%,43,73,China,CHN,binding_moral_foundations,49,43,0,3
42,male,13 to 16,10K to 15K,40-50%,51,70,China,CHN,binding_moral_foundations,51,46,0,3
45,male,0 to 6,10K to 15K,20-30%,55,64,China,CHN,binding_moral_foundations,46,33,0,3
66,male,13 to 16,less than 10K,40-50%,46,64,China,CHN,binding_moral_foundations,41,37,0,3
29,female,7 to 12,100K to 150K,10-20%,66,54,China,CHN,binding_moral_foundations,57,49,0,3
28,male,7 to 12,50K to 100K,60-70%,71,36,China,CHN,binding_moral_foundations,49,45,0,2
32,male,7 to 12,10K to 15K,50-60%,59,42,China,CHN,binding_moral_foundations,47,33,0,2
52,male,0 to 6,50K to 100K,20-30%,48,31,China,CHN,binding_moral_foundations,40,48,0,3
42,female,7 to 12,less than 10K,20-30%,62,86,China,CHN,binding_moral_foundations,46,45,0,3
63,female,7 to 12,100K to 150K,30-40%,56,62,China,CHN,binding_moral_foundations,47,37,0,3
57,male,7 to 12,100K to 150K,30-40%,40,61,China,CHN,binding_moral_foundations,45,52,0,4
57,female,7 to 12,50K to 100K,50-60%,52,47,China,CHN,binding_moral_foundations,61,49,0,3
56,female,13 to 16,25K to 50K,70-80%,46,34,China,CHN,binding_moral_foundations,52,43,0,5
20,male,7 to 12,15K to 25K,40-50%,54,48,China,CHN,binding_moral_foundations,57,43,0,3
30,male,13 to 16,10K to 15K,40-50%,59,47,China,CHN,binding_moral_foundations,53,40,0,3
55,male,13 to 16,10K to 15K,10-20%,31,73,China,CHN,binding_moral_foundations,47,46,0,3
30,female,13 to 16,25K to 50K,20-30%,62,54,China,CHN,binding_moral_foundations,57,42,0,3
59,female,13 to 16,50K to 100K,90-100%,38,38,China,CHN,binding_moral_foundations,49,52,0,3
34,female,7 to 12,150K to 200K,10-20%,46,29,China,CHN,binding_moral_foundations,51,45,0,3
19,male,7 to 12,15K to 25K,0-10%,39,66,China,CHN,binding_moral_foundations,53,32,0,3
34,male,13 to 16,10K to 15K,40-50%,62,58,China,CHN,binding_moral_foundations,49,42,0,3
65,female,7 to 12,15K to 25K,30-40%,61,44,China,CHN,binding_moral_foundations,38,44,0,3
31,female,7 to 12,15K to 25K,70-80%,40,49,China,CHN,binding_moral_foundations,62,43,0,4
19,male,13 to 16,25K to 50K,50-60%,38,67,China,CHN,binding_moral_foundations,49,42,0,4
54,nonbinary or other,7 to 12,50K to 100K,10-20%,65,57,China,CHN,binding_moral_foundations,60,42,0,3
65,male,13 to 16,10K to 15K,10-20%,66,57,China,CHN,binding_moral_foundations,39,43,0,2
40,female,0 to 6,25K to 50K,50-60%,52,43,China,CHN,binding_moral_foundations,59,46,0,3
28,female,13 to 16,25K to 50K,30-40%,62,38,China,CHN,binding_moral_foundations,56,42,0,4
31,female,7 to 12,25K to 50K,20-30%,36,48,China,CHN,binding_moral_foundations,57,41,0,4
27,female,7 to 12,50K to 100K,20-30%,32,39,China,CHN,binding_moral_foundations,57,46,0,3
19,male,13 to 16,10K to 15K,20-30%,37,41,China,CHN,binding_moral_foundations,46,44,0,4
50,male,13 to 16,less than 10K,10-20%,56,54,China,CHN,binding_moral_foundations,44,38,0,3
44,male,7 to 12,50K to 100K,20-30%,60,49,China,CHN,binding_moral_foundations,47,42,0,4
32,male,13 to 16,25K to 50K,70-80%,52,43,China,CHN,binding_moral_foundations,56,45,0,3
25,female,7 to 12,50K to 100K,70-80%,61,63,China,CHN,binding_moral_foundations,62,55,0,4
58,female,7 to 12,10K to 15K,40-50%,28,52,China,CHN,dynamic_social_norms,49,50,0,3
57,female,7 to 12,50K to 100K,60-70%,52,54,China,CHN,dynamic_social_norms,49,48,0,4
18,male,0 to 6,15K to 25K,30-40%,54,61,China,CHN,dynamic_social_norms,32,37,0,2
25,male,7 to 12,150K to 200K,40-50%,37,48,China,CHN,dynamic_social_norms,47,48,0,4
30,female,7 to 12,10K to 15K,10-20%,61,46,China,CHN,dynamic_social_norms,42,47,0,2
32,female,7 to 12,15K to 25K,90-100%,59,56,China,CHN,dynamic_social_norms,43,39,0,2
22,male,7 to 12,50K to 100K,0-10%,21,45,China,CHN,dynamic_social_norms,47,54,0,2
52,female,17 or more,15K to 25K,60-70%,59,67,China,CHN,dynamic_social_norms,53,50,0,3
32,male,0 to 6,15K to 25K,40-50%,42,80,China,CHN,dynamic_social_norms,43,40,0,2
46,male,7 to 12,10K to 15K,0-10%,44,43,China,CHN,dynamic_social_norms,29,47,0,2
50,female,7 to 12,more than 200K,60-70%,61,61,China,CHN,dynamic_social_norms,44,50,0,3
48,female,13 to 16,less than 10K,50-60%,59,38,China,CHN,dynamic_social_norms,40,58,0,3
62,male,13 to 16,25K to 50K,60-70%,36,44,China,CHN,dynamic_social_norms,53,51,0,3
64,male,0 to 6,150K to 200K,10-20%,55,66,China,CHN,dynamic_social_norms,38,44,0,2
24,female,7 to 12,10K to 15K,20-30%,55,48,China,CHN,dynamic_social_norms,48,48,0,3
23,female,0 to 6,less than 10K,40-50%,14,69,China,CHN,dynamic_social_norms,52,48,0,3
54,female,0 to 6,50K to 100K,10-20%,48,62,China,CHN,dynamic_social_norms,52,38,0,2
19,male,7 to 12,25K to 50K,90-100%,23,26,China,CHN,dynamic_social_norms,53,49,0,2
18,nonbinary or other,13 to 16,15K to 25K,50-60%,68,21,China,CHN,dynamic_social_norms,52,48,0,4
45,female,7 to 12,10K to 15K,20-30%,57,40,China,CHN,dynamic_social_norms,42,38,0,3
